session_datetime,task_variant,task_name,metric,value
2022-08-20 22:29:21,SpidershotAI,spidershot,rtB5,806.513671875
2022-08-20 22:29:21,SpidershotAI,spidershot,accB4,89.0
2022-08-20 22:29:21,SpidershotAI,spidershot,accB1,100.0
2022-08-20 22:29:21,SpidershotAI,spidershot,shotsTotal,80.0
2022-08-20 22:29:21,SpidershotAI,spidershot,killTotal,73.0
2022-08-20 22:29:21,SpidershotAI,spidershot,accTotal,91.25
2022-08-20 22:29:21,SpidershotAI,spidershot,rtTotal,792.010941263835
2022-08-20 22:29:21,SpidershotAI,spidershot,killsPerSec,1.21859527
2022-08-20 22:29:21,SpidershotAI,spidershot,accB6,100.0
2022-08-20 22:29:21,SpidershotAI,spidershot,accB5,100.0
2022-08-20 22:29:21,SpidershotAI,spidershot,targetsTotal,76.0
2022-08-20 22:29:21,SpidershotAI,spidershot,accB7,83.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,accB5,60.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,score,38880.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,killsPerSec,0.7344868
2022-08-20 22:30:31,ReflexshotAI,reflexshot,shotsTotal,64.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,rtB0,656.617030552455
2022-08-20 22:30:31,ReflexshotAI,reflexshot,killTotal,44.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,accTotal,68.75
2022-08-20 22:30:31,ReflexshotAI,reflexshot,rtTotal,657.272762044271
2022-08-20 22:30:31,ReflexshotAI,reflexshot,accB7,62.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,accB6,100.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,accB4,60.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,rtB3,690.354858398438
2022-08-20 22:30:31,ReflexshotAI,reflexshot,accB2,55.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,accB3,62.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,rtB1,575.627604893276
2022-08-20 22:30:31,ReflexshotAI,reflexshot,rtB2,670.595530192057
2022-08-20 22:30:31,ReflexshotAI,reflexshot,rtB4,736.152069091797
2022-08-20 22:30:31,ReflexshotAI,reflexshot,targetsTotal,60.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,rtB6,656.845715332031
2022-08-20 22:30:31,ReflexshotAI,reflexshot,rtB7,699.987045288086
2022-08-20 22:30:31,ReflexshotAI,reflexshot,accB0,62.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,accB1,85.0
2022-08-20 22:30:31,ReflexshotAI,reflexshot,rtB5,678.865637207031
2022-08-20 22:31:38,ReflexshotAI,reflexshot,accB3,59.0
2022-08-20 22:31:38,ReflexshotAI,reflexshot,accB1,86.0
2022-08-20 22:31:38,ReflexshotAI,reflexshot,shotsTotal,64.0
2022-08-20 22:31:38,ReflexshotAI,reflexshot,killTotal,41.0
2022-08-20 22:31:38,ReflexshotAI,reflexshot,accTotal,64.0625
2022-08-20 22:31:38,ReflexshotAI,reflexshot,rtTotal,682.838287353516
2022-08-20 22:31:38,ReflexshotAI,reflexshot,accB7,50.0
2022-08-20 22:31:38,ReflexshotAI,reflexshot,accB6,100.0
2022-08-20 22:31:38,ReflexshotAI,reflexshot,accB5,67.0
2022-08-20 22:31:38,ReflexshotAI,reflexshot,accB4,20.0
2022-08-20 22:31:38,ReflexshotAI,reflexshot,killsPerSec,0.6844232
2022-08-20 22:31:38,ReflexshotAI,reflexshot,rtB1,654.840675354004
2022-08-20 22:31:38,ReflexshotAI,reflexshot,accB0,69.0
2022-08-20 22:31:38,ReflexshotAI,reflexshot,score,34450.0
2022-08-20 22:31:38,ReflexshotAI,reflexshot,rtB0,695.8296436983
2022-08-20 22:31:38,ReflexshotAI,reflexshot,rtB2,708.358846028646
2022-08-20 22:31:38,ReflexshotAI,reflexshot,rtB3,666.583984375
2022-08-20 22:31:38,ReflexshotAI,reflexshot,targetsTotal,60.0
2022-08-20 22:31:38,ReflexshotAI,reflexshot,rtB5,685.950149536133
2022-08-20 22:31:38,ReflexshotAI,reflexshot,rtB6,692.299377441406
2022-08-20 22:31:38,ReflexshotAI,reflexshot,rtB7,713.050333658854
2022-08-20 22:31:38,ReflexshotAI,reflexshot,rtB4,672.057861328125
2022-08-20 22:31:38,ReflexshotAI,reflexshot,accB2,75.0
2022-08-20 22:32:51,MotionshotAI,motionshot,targetsTotal,72.0
2022-08-20 22:32:51,MotionshotAI,motionshot,accB2,73.0
2022-08-20 22:32:51,MotionshotAI,motionshot,killsPerSec,0.901448131
2022-08-20 22:32:51,MotionshotAI,motionshot,accB0,56.0
2022-08-20 22:32:51,MotionshotAI,motionshot,killTotal,54.0
2022-08-20 22:32:51,MotionshotAI,motionshot,accTotal,55.6701
2022-08-20 22:32:51,MotionshotAI,motionshot,rtTotal,839.805476336412
2022-08-20 22:32:51,MotionshotAI,motionshot,accB7,42.0
2022-08-20 22:32:51,MotionshotAI,motionshot,accB6,18.0
2022-08-20 22:32:51,MotionshotAI,motionshot,accB4,54.0
2022-08-20 22:32:51,MotionshotAI,motionshot,accB3,67.0
2022-08-20 22:32:51,MotionshotAI,motionshot,accB1,72.0
2022-08-20 22:32:51,MotionshotAI,motionshot,rtB7,930.551382882254
2022-08-20 22:32:51,MotionshotAI,motionshot,rtB2,820.492791748047
2022-08-20 22:32:51,MotionshotAI,motionshot,rtB6,967.846394856771
2022-08-20 22:32:51,MotionshotAI,motionshot,score,30840.0
2022-08-20 22:32:51,MotionshotAI,motionshot,rtB0,811.682599748884
2022-08-20 22:32:51,MotionshotAI,motionshot,rtB1,745.455766531137
2022-08-20 22:32:51,MotionshotAI,motionshot,shotsTotal,97.0
2022-08-20 22:32:51,MotionshotAI,motionshot,rtB3,815.613662719727
2022-08-20 22:32:51,MotionshotAI,motionshot,rtB4,937.890403747559
2022-08-20 22:32:51,MotionshotAI,motionshot,rtB5,914.723373413086
2022-08-20 22:32:51,MotionshotAI,motionshot,accB5,54.0
2022-08-20 22:33:56,MotionshotAI,motionshot,rtB5,895.767384847005
2022-08-20 22:33:56,MotionshotAI,motionshot,rtB4,898.292785644531
2022-08-20 22:33:56,MotionshotAI,motionshot,rtB3,663.191205705915
2022-08-20 22:33:56,MotionshotAI,motionshot,rtB2,726.263893127441
2022-08-20 22:33:56,MotionshotAI,motionshot,rtB6,905.913457697088
2022-08-20 22:33:56,MotionshotAI,motionshot,accB2,80.0
2022-08-20 22:33:56,MotionshotAI,motionshot,rtB0,736.919250488281
2022-08-20 22:33:56,MotionshotAI,motionshot,targetsTotal,74.0
2022-08-20 22:33:56,MotionshotAI,motionshot,score,41990.0
2022-08-20 22:33:56,MotionshotAI,motionshot,rtB1,697.496337890625
2022-08-20 22:33:56,MotionshotAI,motionshot,rtB7,877.233450753348
2022-08-20 22:33:56,MotionshotAI,motionshot,killTotal,64.0
2022-08-20 22:33:56,MotionshotAI,motionshot,accB3,86.0
2022-08-20 22:33:56,MotionshotAI,motionshot,accB1,69.0
2022-08-20 22:33:56,MotionshotAI,motionshot,shotsTotal,87.0
2022-08-20 22:33:56,MotionshotAI,motionshot,accTotal,73.56322
2022-08-20 22:33:56,MotionshotAI,motionshot,rtTotal,809.147200074914
2022-08-20 22:33:56,MotionshotAI,motionshot,accB0,62.0
2022-08-20 22:33:56,MotionshotAI,motionshot,accB6,62.0
2022-08-20 22:33:56,MotionshotAI,motionshot,accB5,86.0
2022-08-20 22:33:56,MotionshotAI,motionshot,accB4,64.0
2022-08-20 22:33:56,MotionshotAI,motionshot,killsPerSec,1.06834877
2022-08-20 22:33:56,MotionshotAI,motionshot,accB7,82.0
2022-08-20 22:35:02,MotionshotAI,motionshot,score,37088.0
2022-08-20 22:35:02,MotionshotAI,motionshot,accB0,70.0
2022-08-20 22:35:02,MotionshotAI,motionshot,accB1,52.0
2022-08-20 22:35:02,MotionshotAI,motionshot,killTotal,59.0
2022-08-20 22:35:02,MotionshotAI,motionshot,accTotal,64.13044
2022-08-20 22:35:02,MotionshotAI,motionshot,rtTotal,801.062445666339
2022-08-20 22:35:02,MotionshotAI,motionshot,accB7,56.0
2022-08-20 22:35:02,MotionshotAI,motionshot,accB6,57.0
2022-08-20 22:35:02,MotionshotAI,motionshot,accB4,89.0
2022-08-20 22:35:02,MotionshotAI,motionshot,accB3,78.0
2022-08-20 22:35:02,MotionshotAI,motionshot,accB5,56.0
2022-08-20 22:35:02,MotionshotAI,motionshot,accB2,100.0
2022-08-20 22:35:02,MotionshotAI,motionshot,killsPerSec,0.984894
2022-08-20 22:35:02,MotionshotAI,motionshot,targetsTotal,74.0
2022-08-20 22:35:02,MotionshotAI,motionshot,rtB7,901.461359197443
2022-08-20 22:35:02,MotionshotAI,motionshot,rtB6,796.810394287109
2022-08-20 22:35:02,MotionshotAI,motionshot,rtB5,968.920455932617
2022-08-20 22:35:02,MotionshotAI,motionshot,rtB4,913.768725585937
2022-08-20 22:35:02,MotionshotAI,motionshot,rtB3,687.297258649554
2022-08-20 22:35:02,MotionshotAI,motionshot,rtB2,714.837433815002
2022-08-20 22:35:02,MotionshotAI,motionshot,rtB1,716.192077636719
2022-08-20 22:35:02,MotionshotAI,motionshot,rtB0,792.61826171875
2022-08-20 22:35:02,MotionshotAI,motionshot,shotsTotal,92.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,accB3,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,accB4,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,accB5,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,accB6,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,accB2,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,rtTotal,2888.562890625
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,accTotal,46.95461
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,killTotal,20.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,accB1,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,accB7,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,killsPerSec,0.333870679
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,targetsTotal,21.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,rtB7,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,shotsTotal,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,score,55264.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,rtB0,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,rtB1,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,accB0,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,rtB3,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,rtB4,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,rtB5,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,rtB6,0.0
2022-09-07 19:29:00,StrafetrackUltimate,strafetrack,rtB2,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,accB3,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,score,64635.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,shotsTotal,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,killTotal,21.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,accTotal,47.42141
2022-09-07 19:30:11,CircletrackUltimate,circletrack,rtTotal,2807.64599609375
2022-09-07 19:30:11,CircletrackUltimate,circletrack,accB7,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,accB6,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,accB5,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,accB4,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,killsPerSec,0.35055992
2022-09-07 19:30:11,CircletrackUltimate,circletrack,accB1,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,accB0,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,rtB7,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,rtB6,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,rtB4,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,rtB3,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,rtB2,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,rtB1,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,rtB0,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,targetsTotal,22.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,rtB5,0.0
2022-09-07 19:30:11,CircletrackUltimate,circletrack,accB2,0.0
2022-09-07 19:31:20,SpidershotAI,spidershot,rtB6,847.842325846354
2022-09-07 19:31:20,SpidershotAI,spidershot,rtB5,816.397844587054
2022-09-07 19:31:20,SpidershotAI,spidershot,rtB4,800.495727539063
2022-09-07 19:31:20,SpidershotAI,spidershot,rtB3,774.968853759766
2022-09-07 19:31:20,SpidershotAI,spidershot,accB0,100.0
2022-09-07 19:31:20,SpidershotAI,spidershot,rtB1,679.025573730469
2022-09-07 19:31:20,SpidershotAI,spidershot,rtB0,756.014526367188
2022-09-07 19:31:20,SpidershotAI,spidershot,killsPerSec,1.21858692
2022-09-07 19:31:20,SpidershotAI,spidershot,rtB2,772.958215332031
2022-09-07 19:31:20,SpidershotAI,spidershot,targetsTotal,76.0
2022-09-07 19:31:20,SpidershotAI,spidershot,rtB7,816.947611490885
2022-09-07 19:31:20,SpidershotAI,spidershot,shotsTotal,79.0
2022-09-07 19:31:20,SpidershotAI,spidershot,accB1,100.0
2022-09-07 19:31:20,SpidershotAI,spidershot,killTotal,73.0
2022-09-07 19:31:20,SpidershotAI,spidershot,accTotal,92.40506
2022-09-07 19:31:20,SpidershotAI,spidershot,rtTotal,783.801259091026
2022-09-07 19:31:20,SpidershotAI,spidershot,accB7,94.0
2022-09-07 19:31:20,SpidershotAI,spidershot,score,37809.0
2022-09-07 19:31:20,SpidershotAI,spidershot,accB5,100.0
2022-09-07 19:31:20,SpidershotAI,spidershot,accB2,85.0
2022-09-07 19:31:20,SpidershotAI,spidershot,accB4,100.0
2022-09-07 19:31:20,SpidershotAI,spidershot,accB3,75.0
2022-09-07 19:31:20,SpidershotAI,spidershot,accB6,90.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,accB3,71.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,accB1,50.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,accB2,83.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,killTotal,46.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,accTotal,73.01588
2022-09-07 19:32:30,ReflexshotAI,reflexshot,rtTotal,658.990583292643
2022-09-07 19:32:30,ReflexshotAI,reflexshot,accB7,60.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,accB6,80.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,accB5,0.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,accB4,72.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,accB0,78.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,rtB7,658.87592569987
2022-09-07 19:32:30,ReflexshotAI,reflexshot,score,41997.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,rtB6,710.148756239149
2022-09-07 19:32:30,ReflexshotAI,reflexshot,rtB5,0.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,rtB4,668.902877807617
2022-09-07 19:32:30,ReflexshotAI,reflexshot,rtB3,633.515207926432
2022-09-07 19:32:30,ReflexshotAI,reflexshot,rtB2,663.928796386719
2022-09-07 19:32:30,ReflexshotAI,reflexshot,rtB1,694.027038574219
2022-09-07 19:32:30,ReflexshotAI,reflexshot,rtB0,603.034973144531
2022-09-07 19:32:30,ReflexshotAI,reflexshot,shotsTotal,63.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,targetsTotal,60.0
2022-09-07 19:32:30,ReflexshotAI,reflexshot,killsPerSec,0.7678865
2022-09-07 19:33:39,MotionshotAI,motionshot,accB1,64.0
2022-09-07 19:33:39,MotionshotAI,motionshot,accTotal,70.7865143
2022-09-07 19:33:39,MotionshotAI,motionshot,rtTotal,818.724139905956
2022-09-07 19:33:39,MotionshotAI,motionshot,accB7,73.0
2022-09-07 19:33:39,MotionshotAI,motionshot,accB2,83.0
2022-09-07 19:33:39,MotionshotAI,motionshot,accB5,64.0
2022-09-07 19:33:39,MotionshotAI,motionshot,accB4,62.0
2022-09-07 19:33:39,MotionshotAI,motionshot,accB3,50.0
2022-09-07 19:33:39,MotionshotAI,motionshot,accB6,75.0
2022-09-07 19:33:39,MotionshotAI,motionshot,killTotal,63.0
2022-09-07 19:33:39,MotionshotAI,motionshot,rtB3,731.502667236328
2022-09-07 19:33:39,MotionshotAI,motionshot,rtB7,975.912612915039
2022-09-07 19:33:39,MotionshotAI,motionshot,accB0,89.0
2022-09-07 19:33:39,MotionshotAI,motionshot,rtB6,853.633443196615
2022-09-07 19:33:39,MotionshotAI,motionshot,rtB5,948.499664306641
2022-09-07 19:33:39,MotionshotAI,motionshot,rtB4,985.144348144531
2022-09-07 19:33:39,MotionshotAI,motionshot,rtB2,716.499242609197
2022-09-07 19:33:39,MotionshotAI,motionshot,rtB1,761.176971435547
2022-09-07 19:33:39,MotionshotAI,motionshot,rtB0,798.677559407552
2022-09-07 19:33:39,MotionshotAI,motionshot,score,40720.0
2022-09-07 19:33:39,MotionshotAI,motionshot,targetsTotal,74.0
2022-09-07 19:33:39,MotionshotAI,motionshot,killsPerSec,1.05163682
2022-09-07 19:33:39,MotionshotAI,motionshot,shotsTotal,89.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,accB0,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,rtB0,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,rtB1,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,rtB2,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,rtB3,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,accB2,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,rtB5,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,rtB6,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,rtB7,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,accB1,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,score,62609.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,rtB4,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,accB7,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,accB5,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,accB6,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,rtTotal,2606.08880615234
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,accTotal,50.613224
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,killTotal,22.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,shotsTotal,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,killsPerSec,0.36725527
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,targetsTotal,23.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,accB3,0.0
2022-09-10 23:39:23,StrafetrackUltimate,strafetrack,accB4,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,rtTotal,2490.41598002116
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,accB6,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,score,69475.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,accTotal,53.8583832
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,accB5,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,shotsTotal,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,killsPerSec,0.400643528
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,targetsTotal,25.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,accB3,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,killTotal,24.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,accB4,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,rtB0,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,accB2,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,accB1,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,rtB1,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,rtB2,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,rtB3,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,accB7,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,rtB5,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,rtB6,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,rtB7,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,accB0,0.0
2022-09-10 23:40:35,StrafetrackUltimate,strafetrack,rtB4,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,accB5,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,rtB2,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,accB4,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,targetsTotal,20.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,shotsTotal,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,killTotal,19.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,accTotal,42.7606659
2022-09-10 23:41:54,CircletrackUltimate,circletrack,rtTotal,3065.98990671258
2022-09-10 23:41:54,CircletrackUltimate,circletrack,accB7,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,accB6,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,accB3,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,rtB0,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,accB2,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,rtB1,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,score,54590.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,rtB3,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,rtB4,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,killsPerSec,0.317171
2022-09-10 23:41:54,CircletrackUltimate,circletrack,rtB6,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,rtB7,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,accB0,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,accB1,0.0
2022-09-10 23:41:54,CircletrackUltimate,circletrack,rtB5,0.0
2022-09-10 23:43:05,SpidershotAI,spidershot,accB2,82.0
2022-09-10 23:43:05,SpidershotAI,spidershot,accB1,71.0
2022-09-10 23:43:05,SpidershotAI,spidershot,rtB2,790.513305664063
2022-09-10 23:43:05,SpidershotAI,spidershot,rtB3,762.751114908854
2022-09-10 23:43:05,SpidershotAI,spidershot,rtB4,788.203308105469
2022-09-10 23:43:05,SpidershotAI,spidershot,rtB5,862.852383083767
2022-09-10 23:43:05,SpidershotAI,spidershot,rtB6,927.538810729981
2022-09-10 23:43:05,SpidershotAI,spidershot,rtB7,927.764106750488
2022-09-10 23:43:05,SpidershotAI,spidershot,accB0,100.0
2022-09-10 23:43:05,SpidershotAI,spidershot,targetsTotal,74.0
2022-09-10 23:43:05,SpidershotAI,spidershot,killsPerSec,1.1852175
2022-09-10 23:43:05,SpidershotAI,spidershot,rtB0,786.832678222656
2022-09-10 23:43:05,SpidershotAI,spidershot,accB4,100.0
2022-09-10 23:43:05,SpidershotAI,spidershot,score,33207.0
2022-09-10 23:43:05,SpidershotAI,spidershot,shotsTotal,85.0
2022-09-10 23:43:05,SpidershotAI,spidershot,rtB1,715.509643554688
2022-09-10 23:43:05,SpidershotAI,spidershot,killTotal,71.0
2022-09-10 23:43:05,SpidershotAI,spidershot,accB3,89.0
2022-09-10 23:43:05,SpidershotAI,spidershot,rtTotal,818.142454382491
2022-09-10 23:43:05,SpidershotAI,spidershot,accB7,79.0
2022-09-10 23:43:05,SpidershotAI,spidershot,accB6,70.0
2022-09-10 23:43:05,SpidershotAI,spidershot,accB5,89.0
2022-09-10 23:43:05,SpidershotAI,spidershot,accTotal,83.52941
2022-09-10 23:44:14,ReflexshotAI,reflexshot,rtB3,672.632026672363
2022-09-10 23:44:14,ReflexshotAI,reflexshot,shotsTotal,63.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,killTotal,43.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,accTotal,68.25397
2022-09-10 23:44:14,ReflexshotAI,reflexshot,rtTotal,670.812345377605
2022-09-10 23:44:14,ReflexshotAI,reflexshot,accB7,57.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,accB6,71.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,accB4,43.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,accB3,73.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,accB2,75.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,accB0,75.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,accB1,80.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,rtB6,690.414611816406
2022-09-10 23:44:14,ReflexshotAI,reflexshot,accB5,75.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,killsPerSec,0.7178181
2022-09-10 23:44:14,ReflexshotAI,reflexshot,targetsTotal,60.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,score,37658.0
2022-09-10 23:44:14,ReflexshotAI,reflexshot,rtB7,699.716023763021
2022-09-10 23:44:14,ReflexshotAI,reflexshot,rtB1,643.621276855469
2022-09-10 23:44:14,ReflexshotAI,reflexshot,rtB2,649.751243591309
2022-09-10 23:44:14,ReflexshotAI,reflexshot,rtB4,693.66805594308
2022-09-10 23:44:14,ReflexshotAI,reflexshot,rtB5,641.981323242188
2022-09-10 23:44:14,ReflexshotAI,reflexshot,rtB0,674.706199645996
2022-09-10 23:45:25,MotionshotAI,motionshot,accB3,71.0
2022-09-10 23:45:25,MotionshotAI,motionshot,killsPerSec,1.05168831
2022-09-10 23:45:25,MotionshotAI,motionshot,shotsTotal,96.0
2022-09-10 23:45:25,MotionshotAI,motionshot,killTotal,63.0
2022-09-10 23:45:25,MotionshotAI,motionshot,accTotal,65.625
2022-09-10 23:45:25,MotionshotAI,motionshot,rtTotal,793.195325724284
2022-09-10 23:45:25,MotionshotAI,motionshot,targetsTotal,76.0
2022-09-10 23:45:25,MotionshotAI,motionshot,accB6,53.0
2022-09-10 23:45:25,MotionshotAI,motionshot,accB5,88.0
2022-09-10 23:45:25,MotionshotAI,motionshot,accB4,82.0
2022-09-10 23:45:25,MotionshotAI,motionshot,accB2,88.0
2022-09-10 23:45:25,MotionshotAI,motionshot,accB7,46.0
2022-09-10 23:45:25,MotionshotAI,motionshot,rtB3,754.625343322754
2022-09-10 23:45:25,MotionshotAI,motionshot,accB0,58.0
2022-09-10 23:45:25,MotionshotAI,motionshot,rtB0,779.258103590745
2022-09-10 23:45:25,MotionshotAI,motionshot,rtB1,665.198952308068
2022-09-10 23:45:25,MotionshotAI,motionshot,rtB2,726.781066894531
