createDate,taskName,mode,weaponName,map,version,score,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,accTotal,killTotal,shotsTotal,killsPerSec,targetsTotal
07/02/2022 19:33:51,decisionmaker,12,9mm,0,v1.39.4,39069,500.01887512207,511.068838266226,494.34984588623,499.82014465332,620.701637268067,556.405351426866,571.518105061849,547.306463944285,86,92,100,100,57,88,93,86,545.997764304832,85.2459,103,122,1.71914768,109,
07/02/2022 19:32:26,decisionmaker,12,9mm,0,v1.39.4,35634,556.244637229226,522.896922718395,523.228317260742,560.150984022352,631.974726359049,616.306538173131,580.797605074369,678.466691080729,92,92,100,90,71,82,86,83,592.825792369276,85.0877151,97,114,1.61918676,101,
